zone_id,zone_type,date,day_of_week,day_type,hour_of_day,is_holiday,temperature_c,ev_adoption_index,actual_demand_kw,baseline_demand_kw,lag_1h,lag_24h,rolling_mean_24h
Koramangala,commercial_residential,2026-02-02,Monday,weekday,20,0,24.3,0.32,77500.12,99970.87,88547.77,62721.09,75634.43
Koramangala,commercial_residential,2026-02-02,Monday,weekday,21,0,24.3,0.32,60238.92,78548.54,77500.12,47394.31,62447.21
Koramangala,commercial_residential,2026-02-02,Monday,weekday,22,0,24.3,0.32,38712.66,43833.38,60238.92,36160.97,48199.94
Koramangala,commercial_residential,2026-02-02,Monday,weekday,23,0,24.3,0.32,28335.14,32298.28,38712.66,25970.15,32341.41
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,0,0,26.0,0.32,24783.0,25377.22,28335.14,25713.03,27024.08
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,1,0,26.0,0.32,16123.85,17302.65,24783.0,17717.72,21250.36
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,2,0,26.0,0.32,13120.61,13842.12,16123.85,13466.57,14795.21
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,3,0,26.0,0.32,10575.47,11535.1,13120.61,11449.95,12285.28
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,4,0,26.0,0.32,12855.77,13842.12,10575.47,12305.11,11440.29
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,5,0,26.0,0.32,16871.69,17302.65,12855.77,15584.16,14219.97
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,6,0,26.0,0.32,29146.72,28837.75,16871.69,28489.3,22680.49
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,7,0,26.0,0.32,41722.39,46140.4,29146.72,43460.68,36303.7
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,8,0,26.0,0.32,67187.63,66903.58,41722.39,63166.82,52444.6
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,9,0,26.0,0.32,67083.96,74978.16,67187.63,69221.06,68204.35
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,10,0,26.0,0.32,65006.03,71517.62,67083.96,69281.99,68182.98
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,11,0,26.0,0.32,61033.74,69210.6,65006.03,62594.49,63800.26
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,12,0,26.0,0.32,67303.96,74978.16,61033.74,72857.82,66945.78
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,13,0,26.0,0.32,64456.24,63443.05,67303.96,57268.4,62286.18
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,14,0,26.0,0.32,56755.48,59982.52,64456.24,53139.5,58797.87
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,15,0,26.0,0.32,59412.07,66903.58,56755.48,61988.22,59371.85
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,16,0,26.0,0.32,80198.42,78438.69,59412.07,71489.95,65451.01
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,17,0,26.0,0.32,93215.81,92280.81,80198.42,93356.42,86777.42
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,18,0,26.0,0.32,100614.57,125677.67,93215.81,89791.14,91503.48
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,19,0,26.0,0.32,99855.78,121393.2,100614.57,88547.77,94581.17
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,20,0,26.0,0.32,73457.11,99970.87,99855.78,77500.12,88677.95
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,21,0,26.0,0.32,63673.81,78548.54,73457.11,60238.92,66848.01
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,22,0,26.0,0.32,43015.1,43833.38,63673.81,38712.66,51193.24
Koramangala,commercial_residential,2026-02-03,Tuesday,weekday,23,0,26.0,0.32,32580.09,32298.28,43015.1,28335.14,35675.12
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,0,0,25.2,0.32,23575.18,25377.22,32580.09,24783.0,28681.54
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,1,0,25.2,0.32,17202.19,17302.65,23575.18,16123.85,19849.51
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,2,0,25.2,0.32,12681.93,13842.12,17202.19,13120.61,15161.4
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,3,0,25.2,0.32,10684.52,11535.1,12681.93,10575.47,11628.7
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,4,0,25.2,0.32,12355.94,13842.12,10684.52,12855.77,11770.15
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,5,0,25.2,0.32,17625.84,17302.65,12355.94,16871.69,14613.81
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,6,0,25.2,0.32,26546.13,28837.75,17625.84,29146.72,23386.28
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,7,0,25.2,0.32,44088.24,46140.4,26546.13,41722.39,34134.26
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,8,0,25.2,0.32,62609.86,66903.58,44088.24,67187.63,55637.93
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,9,0,25.2,0.32,76662.56,74978.16,62609.86,67083.96,64846.91
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,10,0,25.2,0.32,66314.4,71517.62,76662.56,65006.03,70834.29
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,11,0,25.2,0.32,68852.51,69210.6,66314.4,61033.74,63674.07
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,12,0,25.2,0.32,75468.48,74978.16,68852.51,67303.96,68078.24
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,13,0,25.2,0.32,59799.43,63443.05,75468.48,64456.24,69962.36
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,14,0,25.2,0.32,56012.68,59982.52,59799.43,56755.48,58277.46
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,15,0,25.2,0.32,66243.43,66903.58,56012.68,59412.07,57712.38
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,16,0,25.2,0.32,79638.67,78438.69,66243.43,80198.42,73220.92
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,17,0,25.2,0.32,91471.29,92280.81,79638.67,93215.81,86427.24
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,18,0,25.2,0.32,92454.32,125677.67,91471.29,100614.57,96042.93
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,19,0,25.2,0.32,99180.98,121393.2,92454.32,99855.78,96155.05
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,20,0,25.2,0.32,75517.46,99970.87,99180.98,73457.11,86319.04
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,21,0,25.2,0.32,61158.91,78548.54,75517.46,63673.81,69595.64
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,22,0,25.2,0.32,43959.86,43833.38,61158.91,43015.1,52087.01
Koramangala,commercial_residential,2026-02-04,Wednesday,weekday,23,0,25.2,0.32,29226.66,32298.28,43959.86,32580.09,38269.97
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,0,0,25.1,0.32,24540.64,25377.22,29226.66,23575.18,26400.92
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,1,0,25.1,0.32,17515.8,17302.65,24540.64,17202.19,20871.42
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,2,0,25.1,0.32,12491.07,13842.12,17515.8,12681.93,15098.86
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,3,0,25.1,0.32,10846.39,11535.1,12491.07,10684.52,11587.8
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,4,0,25.1,0.32,13885.03,13842.12,10846.39,12355.94,11601.17
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,5,0,25.1,0.32,15211.12,17302.65,13885.03,17625.84,15755.44
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,6,0,25.1,0.32,25760.41,28837.75,15211.12,26546.13,20878.62
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,7,0,25.1,0.32,47392.37,46140.4,25760.41,44088.24,34924.32
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,8,0,25.1,0.32,61478.86,66903.58,47392.37,62609.86,55001.12
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,9,0,25.1,0.32,76840.96,74978.16,61478.86,76662.56,69070.71
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,10,0,25.1,0.32,64652.28,71517.62,76840.96,66314.4,71577.68
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,11,0,25.1,0.32,64449.91,69210.6,64652.28,68852.51,66752.39
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,12,0,25.1,0.32,74296.86,74978.16,64449.91,75468.48,69959.2
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,13,0,25.1,0.32,61947.28,63443.05,74296.86,59799.43,67048.15
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,14,0,25.1,0.32,57867.69,59982.52,61947.28,56012.68,58979.98
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,15,0,25.1,0.32,64022.52,66903.58,57867.69,66243.43,62055.56
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,16,0,25.1,0.32,78808.5,78438.69,64022.52,79638.67,71830.6
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,17,0,25.1,0.32,84159.37,92280.81,78808.5,91471.29,85139.89
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,18,0,25.1,0.32,95785.27,125677.67,84159.37,92454.32,88306.85
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,19,0,25.1,0.32,88231.6,121393.2,95785.27,99180.98,97483.12
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,20,0,25.1,0.32,78081.15,99970.87,88231.6,75517.46,81874.53
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,21,0,25.1,0.32,58010.34,78548.54,78081.15,61158.91,69620.03
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,22,0,25.1,0.32,40636.25,43833.38,58010.34,43959.86,50985.1
Koramangala,commercial_residential,2026-02-05,Thursday,weekday,23,0,25.1,0.32,30618.78,32298.28,40636.25,29226.66,34931.46
Koramangala,commercial_residential,2026-02-06,Friday,weekday,0,0,22.1,0.32,22590.8,25377.22,30618.78,24540.64,27579.71
Koramangala,commercial_residential,2026-02-06,Friday,weekday,1,0,22.1,0.32,16968.94,17302.65,22590.8,17515.8,20053.3
Koramangala,commercial_residential,2026-02-06,Friday,weekday,2,0,22.1,0.32,13033.15,13842.12,16968.94,12491.07,14730.0
Koramangala,commercial_residential,2026-02-06,Friday,weekday,3,0,22.1,0.32,11627.01,11535.1,13033.15,10846.39,11939.77
Koramangala,commercial_residential,2026-02-06,Friday,weekday,4,0,22.1,0.32,13593.59,13842.12,11627.01,13885.03,12756.02
Koramangala,commercial_residential,2026-02-06,Friday,weekday,5,0,22.1,0.32,15181.78,17302.65,13593.59,15211.12,14402.35
Koramangala,commercial_residential,2026-02-06,Friday,weekday,6,0,22.1,0.32,27977.4,28837.75,15181.78,25760.41,20471.1
Koramangala,commercial_residential,2026-02-06,Friday,weekday,7,0,22.1,0.32,41086.75,46140.4,27977.4,47392.37,37684.89
Koramangala,commercial_residential,2026-02-06,Friday,weekday,8,0,22.1,0.32,66581.77,66903.58,41086.75,61478.86,51282.81
Koramangala,commercial_residential,2026-02-06,Friday,weekday,9,0,22.1,0.32,77023.36,74978.16,66581.77,76840.96,71711.37
Koramangala,commercial_residential,2026-02-06,Friday,weekday,10,0,22.1,0.32,68452.03,71517.62,77023.36,64652.28,70837.82
Koramangala,commercial_residential,2026-02-06,Friday,weekday,11,0,22.1,0.32,67842.52,69210.6,68452.03,64449.91,66450.97
Koramangala,commercial_residential,2026-02-06,Friday,weekday,12,0,22.1,0.32,68406.52,74978.16,67842.52,74296.86,71069.69
Koramangala,commercial_residential,2026-02-06,Friday,weekday,13,0,22.1,0.32,59818.68,63443.05,68406.52,61947.28,65176.9
Koramangala,commercial_residential,2026-02-06,Friday,weekday,14,0,22.1,0.32,60380.99,59982.52,59818.68,57867.69,58843.18
Koramangala,commercial_residential,2026-02-06,Friday,weekday,15,0,22.1,0.32,60327.13,66903.58,60380.99,64022.52,62201.75
Koramangala,commercial_residential,2026-02-06,Friday,weekday,16,0,22.1,0.32,71901.06,78438.69,60327.13,78808.5,69567.82
Koramangala,commercial_residential,2026-02-06,Friday,weekday,17,0,22.1,0.32,87119.18,92280.81,71901.06,84159.37,78030.21
Koramangala,commercial_residential,2026-02-06,Friday,weekday,18,0,22.1,0.32,99958.2,125677.67,87119.18,95785.27,91452.23
Koramangala,commercial_residential,2026-02-06,Friday,weekday,19,0,22.1,0.32,91525.01,121393.2,99958.2,88231.6,94094.9
Koramangala,commercial_residential,2026-02-06,Friday,weekday,20,0,22.1,0.32,82163.54,99970.87,91525.01,78081.15,84803.08
Koramangala,commercial_residential,2026-02-06,Friday,weekday,21,0,22.1,0.32,56501.36,78548.54,82163.54,58010.34,70086.94
Koramangala,commercial_residential,2026-02-06,Friday,weekday,22,0,22.1,0.32,40883.13,43833.38,56501.36,40636.25,48568.81
Koramangala,commercial_residential,2026-02-06,Friday,weekday,23,0,22.1,0.32,31788.67,32298.28,40883.13,30618.78,35750.96
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,0,0,22.9,0.32,21057.59,21570.64,31788.67,22590.8,27189.74
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,1,0,22.9,0.32,13254.38,14707.25,21057.59,16968.94,19013.26
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,2,0,22.9,0.32,10409.45,11765.8,13254.38,13033.15,13143.76
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,3,0,22.9,0.32,8771.71,9804.84,10409.45,11627.01,11018.23
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,4,0,22.9,0.32,11976.44,11765.8,8771.71,13593.59,11182.65
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,5,0,22.9,0.32,14122.89,14707.25,11976.44,15181.78,13579.11
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,6,0,22.9,0.32,24451.75,24512.09,14122.89,27977.4,21050.15
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,7,0,22.9,0.32,36351.65,39219.34,24451.75,41086.75,32769.25
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,8,0,22.9,0.32,54962.99,56868.05,36351.65,66581.77,51466.71
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,9,0,22.9,0.32,60647.58,63731.43,54962.99,77023.36,65993.18
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,10,0,22.9,0.32,62024.2,60789.98,60647.58,68452.03,64549.81
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,11,0,22.9,0.32,58247.0,58829.01,62024.2,67842.52,64933.36
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,12,0,22.9,0.32,62935.51,63731.43,58247.0,68406.52,63326.76
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,13,0,22.9,0.32,47630.87,53926.6,62935.51,59818.68,61377.1
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,14,0,22.9,0.32,48943.17,50985.15,47630.87,60380.99,54005.93
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,15,0,22.9,0.32,53874.01,56868.05,48943.17,60327.13,54635.15
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,16,0,22.9,0.32,67844.72,66672.88,53874.01,71901.06,62887.54
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,17,0,22.9,0.32,71803.13,78438.69,67844.72,87119.18,77481.95
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,18,0,22.9,0.32,79147.67,106826.02,71803.13,99958.2,85880.67
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,19,0,22.9,0.32,78246.61,103184.22,79147.67,91525.01,85336.34
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,20,0,22.9,0.32,62681.61,84975.24,78246.61,82163.54,80205.07
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,21,0,22.9,0.32,48311.52,66766.26,62681.61,56501.36,59591.49
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,22,0,22.9,0.32,37513.38,37258.38,48311.52,40883.13,44597.32
Koramangala,commercial_residential,2026-02-07,Saturday,weekend,23,0,22.9,0.32,26390.02,27453.54,37513.38,31788.67,34651.02
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,0,0,25.4,0.32,21631.89,21570.64,26390.02,21057.59,23723.81
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,1,0,25.4,0.32,13518.44,14707.25,21631.89,13254.38,17443.13
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,2,0,25.4,0.32,11291.11,11765.8,13518.44,10409.45,11963.94
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,3,0,25.4,0.32,8715.24,9804.84,11291.11,8771.71,10031.41
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,4,0,25.4,0.32,11950.03,11765.8,8715.24,11976.44,10345.84
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,5,0,25.4,0.32,13792.35,14707.25,11950.03,14122.89,13036.46
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,6,0,25.4,0.32,22947.71,24512.09,13792.35,24451.75,19122.05
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,7,0,25.4,0.32,36172.97,39219.34,22947.71,36351.65,29649.68
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,8,0,25.4,0.32,53819.17,56868.05,36172.97,54962.99,45567.98
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,9,0,25.4,0.32,58285.82,63731.43,53819.17,60647.58,57233.38
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,10,0,25.4,0.32,56735.95,60789.98,58285.82,62024.2,60155.01
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,11,0,25.4,0.32,58716.48,58829.01,56735.95,58247.0,57491.47
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,12,0,25.4,0.32,63942.71,63731.43,58716.48,62935.51,60826.0
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,13,0,25.4,0.32,49749.55,53926.6,63942.71,47630.87,55786.79
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,14,0,25.4,0.32,48316.55,50985.15,49749.55,48943.17,49346.36
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,15,0,25.4,0.32,57399.42,56868.05,48316.55,53874.01,51095.28
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,16,0,25.4,0.32,58953.29,66672.88,57399.42,67844.72,62622.07
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,17,0,25.4,0.32,79354.79,78438.69,58953.29,71803.13,65378.21
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,18,0,25.4,0.32,78481.75,106826.02,79354.79,79147.67,79251.23
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,19,0,25.4,0.32,81639.86,103184.22,78481.75,78246.61,78364.18
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,20,0,25.4,0.32,66228.94,84975.24,81639.86,62681.61,72160.74
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,21,0,25.4,0.32,51793.7,66766.26,66228.94,48311.52,57270.23
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,22,0,25.4,0.32,37524.42,37258.38,51793.7,37513.38,44653.54
Koramangala,commercial_residential,2026-02-08,Sunday,weekend,23,0,25.4,0.32,24479.45,27453.54,37524.42,26390.02,31957.22
Koramangala,commercial_residential,2026-02-09,Monday,weekday,0,0,23.4,0.32,24316.71,25377.22,24479.45,21631.89,23055.67
Koramangala,commercial_residential,2026-02-09,Monday,weekday,1,0,23.4,0.32,17299.46,17302.65,24316.71,13518.44,18917.58
Koramangala,commercial_residential,2026-02-09,Monday,weekday,2,0,23.4,0.32,12584.87,13842.12,17299.46,11291.11,14295.28
Koramangala,commercial_residential,2026-02-09,Monday,weekday,3,0,23.4,0.32,11518.28,11535.1,12584.87,8715.24,10650.06
Koramangala,commercial_residential,2026-02-09,Monday,weekday,4,0,23.4,0.32,12971.28,13842.12,11518.28,11950.03,11734.16
Koramangala,commercial_residential,2026-02-09,Monday,weekday,5,0,23.4,0.32,15658.51,17302.65,12971.28,13792.35,13381.82
Koramangala,commercial_residential,2026-02-09,Monday,weekday,6,0,23.4,0.32,28602.6,28837.75,15658.51,22947.71,19303.11
Koramangala,commercial_residential,2026-02-09,Monday,weekday,7,0,23.4,0.32,41066.88,46140.4,28602.6,36172.97,32387.78
Koramangala,commercial_residential,2026-02-09,Monday,weekday,8,0,23.4,0.32,63868.25,66903.58,41066.88,53819.17,47443.02
Koramangala,commercial_residential,2026-02-09,Monday,weekday,9,0,23.4,0.32,66424.94,74978.16,63868.25,58285.82,61077.04
Koramangala,commercial_residential,2026-02-09,Monday,weekday,10,0,23.4,0.32,66547.28,71517.62,66424.94,56735.95,61580.44
Koramangala,commercial_residential,2026-02-09,Monday,weekday,11,0,23.4,0.32,66980.86,69210.6,66547.28,58716.48,62631.88
Koramangala,commercial_residential,2026-02-09,Monday,weekday,12,0,23.4,0.32,72048.9,74978.16,66980.86,63942.71,65461.79
Koramangala,commercial_residential,2026-02-09,Monday,weekday,13,0,23.4,0.32,59500.21,63443.05,72048.9,49749.55,60899.22
Koramangala,commercial_residential,2026-02-09,Monday,weekday,14,0,23.4,0.32,56477.7,59982.52,59500.21,48316.55,53908.38
Koramangala,commercial_residential,2026-02-09,Monday,weekday,15,0,23.4,0.32,60932.16,66903.58,56477.7,57399.42,56938.56
Koramangala,commercial_residential,2026-02-09,Monday,weekday,16,0,23.4,0.32,74176.19,78438.69,60932.16,58953.29,59942.73
Koramangala,commercial_residential,2026-02-09,Monday,weekday,17,0,23.4,0.32,94260.08,92280.81,74176.19,79354.79,76765.49
Koramangala,commercial_residential,2026-02-09,Monday,weekday,18,0,23.4,0.32,102095.94,125677.67,94260.08,78481.75,86370.92
Koramangala,commercial_residential,2026-02-09,Monday,weekday,19,0,23.4,0.32,88078.92,121393.2,102095.94,81639.86,91867.9
Koramangala,commercial_residential,2026-02-09,Monday,weekday,20,0,23.4,0.32,71115.04,99970.87,88078.92,66228.94,77153.93
Koramangala,commercial_residential,2026-02-09,Monday,weekday,21,0,23.4,0.32,64613.06,78548.54,71115.04,51793.7,61454.37
Koramangala,commercial_residential,2026-02-09,Monday,weekday,22,0,23.4,0.32,41924.75,43833.38,64613.06,37524.42,51068.74
Koramangala,commercial_residential,2026-02-09,Monday,weekday,23,0,23.4,0.32,30946.49,32298.28,41924.75,24479.45,33202.1
Koramangala,commercial_residential,2026-02-10,Tuesday,weekday,0,0,25.1,0.32,23452.18,25377.22,30946.49,24316.71,27631.6
